ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
52984,Wayte v. United States,https://api.oyez.org/cases/1984/83-1292,83-1292,1984,Wayte,United States,7,2,majority opinion,affirmed,First Amendment
52982,United States v. Bagley,https://api.oyez.org/cases/1984/84-48,84-48,1984,United States,Hughes Anderson Bagley,5,3,majority opinion,reversed/remanded,Criminal Procedure
52986,"Estate of Thornton v. Caldor, Inc.",https://api.oyez.org/cases/1984/83-1158,83-1158,1984,Estate of Thornton,"Caldor, Inc.",8,1,majority opinion,affirmed,First Amendment
53024,McDonald v. Smith,https://api.oyez.org/cases/1984/84-476,84-476,1984,Robert McDonald,David I. Smith,8,0,majority opinion,affirmed,First Amendment
53027,Aguilar v. Felton,https://api.oyez.org/cases/1984/84-237,84-237,1984,Aguilar,Felton,5,4,majority opinion,affirmed,First Amendment
53028,"Harper & Row, Publishers, Inc. v. Nation Enterprises",https://api.oyez.org/cases/1984/83-1632,83-1632,1984,"Harper & Row, Publishers, Inc.",Nation Enterprises,6,3,majority opinion,reversed/remanded,Economic Activity
53030,Board of Ed. of Oklahoma City v. National Gay Task Force,https://api.oyez.org/cases/1984/83-2030,83-2030,1984,Board of Education of Oklahoma City ,National Gay Task Force,4,4,equally divided,affirmed,First Amendment
53034,United States v. Montoya de Hernandez,https://api.oyez.org/cases/1984/84-755,84-755,1984,United States,Rosa Elvira Montoya de Hernandez,7,2,majority opinion,reversed,Criminal Procedure
53029,"Mitsubishi Motors Corporation v. Soler Chrysler-Plymouth, Inc.",https://api.oyez.org/cases/1984/83-1569,83-1569,1984,Mitsubishi Motors Corporation,"Soler Chrysler-Plymouth, Inc.",5,3,majority opinion,reversed in-part/remanded,Economic Activity
53039,"Northeast Bancorp, Inc. v. Board of Governors of the Federal Reserve System",https://api.oyez.org/cases/1984/84-363,84-363,1984,"Northeast Bancorp, Inc.",Board of Governors of the Federal Reserve System,8,0,majority opinion,affirmed,Economic Activity
53040,School Committee of the Town of Burlington v. Department of Education of Massachusetts,https://api.oyez.org/cases/1984/84-433,84-433,1984,"School Committee of Burlington, Massachusetts, et al.","Department of Education of the Commonwealth of Massachusetts, et al.",9,0,majority opinion,affirmed,Civil Rights
53038,Williamson County Regional Planning Commission v. Hamilton Bank of Johnson City,https://api.oyez.org/cases/1984/84-4,84-4,1984,Williamson County Regional Planning Commission,Hamilton Bank of Johnson City,7,0,majority opinion,reversed/remanded,Due Process
53048,Commodity Futures Trading Commission v. Weintraub,https://api.oyez.org/cases/1984/84-261,84-261,1984,Commodity Futures Trading Commission,"Gary Weintraub, Frank H. McGhee, Andrew McGhee",8,0,majority opinion,reversed,Economic Activity
53050,Cleveland Board of Education v. Loudermill,https://api.oyez.org/cases/1984/83-1362,83-1362,1984,Cleveland Board of Education,James Loudermill,8,1,majority opinion,affirmed,Due Process
53046,Federal Election Commission v. National Conservative Political Action Committee,https://api.oyez.org/cases/1984/83-1032,83-1032,1984,Federal Election Commission,National Conservative Political Action Committee,7,2,majority opinion,affirmed,First Amendment
53051,Tennessee v. Garner,https://api.oyez.org/cases/1984/83-1035,83-1035,1984,Tennessee,Garner,6,3,majority opinion,affirmed,Criminal Procedure
53053,Ake v. Oklahoma,https://api.oyez.org/cases/1984/83-5424,83-5424,1984,Glen Burton Ake,Oklahoma,8,1,majority opinion,reversed/remanded,Civil Rights
53057,City of Oklahoma City v. Tuttle,https://api.oyez.org/cases/1984/83-1919,83-1919,1984,City of Oklahoma City,"Rose Marie Tuttle, Individually and as Administratrix of the Estate of Tuttle",7,1,plurality opinion,reversed,Civil Rights
53065,United States v. Abel,https://api.oyez.org/cases/1984/83-935,83-935,1984,United States,John Clyde Abel,9,0,majority opinion,reversed,Criminal Procedure
53076,Oregon v. Elstad,https://api.oyez.org/cases/1984/83-773,83-773,1984,Oregon,Elstad,6,3,majority opinion,reversed/remanded,Criminal Procedure
53090,Supreme Court of New Hampshire v. Piper,https://api.oyez.org/cases/1984/83-1466,83-1466,1984,Supreme Court of New Hampshire,Piper,8,1,majority opinion,affirmed,Civil Rights
53091,School District of the City of Grand Rapids v. Ball,https://api.oyez.org/cases/1984/83-990,83-990,1984,"School District of the City of Grand Rapids, et al.","Phyllis Ball, et al.",5,4,majority opinion,affirmed,First Amendment
53094,Winston v. Lee,https://api.oyez.org/cases/1984/83-1334,83-1334,1984,"Andrew J. Winston, Sheriff, et al.","Rudolph Lee, Jr.",9,0,majority opinion,affirmed,Criminal Procedure
53099,"City of Renton v. Playtime Theatres, Inc.",https://api.oyez.org/cases/1985/84-1360,84-1360,1985,City of Renton,"Playtime Theatres, Inc.",7,2,majority opinion,reversed,First Amendment
53102,Bethel School District No. 403 v. Fraser,https://api.oyez.org/cases/1985/84-1667,84-1667,1985,Bethel School District No. 403,"Matthew N. Fraser, a minor, and E.L. Fraser, Guardian Ad Litem",7,2,majority opinion,reversed,First Amendment
53103,Dow Chemical Company v. United States,https://api.oyez.org/cases/1985/84-1259,84-1259,1985,Dow Chemical Company,United States,5,4,majority opinion,affirmed,Criminal Procedure
53118,Regents of the University of Michigan v. Ewing,https://api.oyez.org/cases/1985/84-1273,84-1273,1985,Regents of the University of Michigan,Ewing,9,0,majority opinion,reversed/remanded,Due Process
53119,"Meritor Savings Bank, FSB v. Vinson",https://api.oyez.org/cases/1985/84-1979,84-1979,1985,"Meritor Savings Bank, FSB",Vinson,9,0,majority opinion,affirmed,Civil Rights
53120,Batson v. Kentucky,https://api.oyez.org/cases/1985/84-6263,84-6263,1985,Batson,Kentucky,7,2,majority opinion,reversed/remanded,Civil Rights
53124,Thornburgh v. American College of Obstetricians and Gynecologists,https://api.oyez.org/cases/1985/84-495,84-495,1985,Thornburgh,American College of Obstetricians and Gynecologists,5,4,majority opinion,affirmed,Privacy
53131,California v. Ciraolo,https://api.oyez.org/cases/1985/84-1513,84-1513,1985,California,Ciraolo,5,4,majority opinion,reversed,Criminal Procedure
53134,Lockhart v. McCree,https://api.oyez.org/cases/1985/84-1865,84-1865,1985,Lockhart,McCree,6,3,majority opinion,reversed,Criminal Procedure
53147,Pennsylvania v. Delaware Valley Citizens' Council for Clean Air,https://api.oyez.org/cases/1985/85-5,85-5,1985,Pennsylvania,Delaware Valley Citizens' Council for Clean Air,6,3,plurality opinion,reversed,Attorneys
53145,Local 28 of the Sheet Metal Workers' International Association v. Equal Employment Opportunity Commission,https://api.oyez.org/cases/1985/84-1656,84-1656,1985,Local 28 of the Sheet Metal Workers' International Association,Equal Employment Opportunity Commission,5,4,majority opinion,affirmed,Civil Rights
53149,Murray v. Carrier,https://api.oyez.org/cases/1985/84-1554,84-1554,1985,Murray,Carrier,7,2,majority opinion,reversed/remanded,Criminal Procedure
53148,"Press-Enterprise Co. v. Superior Court of Cal., County of Riverside",https://api.oyez.org/cases/1985/84-1560,84-1560,1985,Press-Enterprise Co.,Superior Court of California for the County of Riverside,7,2,majority opinion,reversed,First Amendment
53154,Goldman v. Weinberger,https://api.oyez.org/cases/1985/84-1097,84-1097,1985,Goldman,Weinberger,5,4,majority opinion,affirmed,First Amendment
53152,Michigan v. Jackson,https://api.oyez.org/cases/1985/84-1531,84-1531,1985,Michigan,Robert Bernard Jackson,6,3,majority opinion,affirmed,Criminal Procedure
53159,United States v. American College of Physicians,https://api.oyez.org/cases/1985/84-1737,84-1737,1985,United States,American College of Physicians,9,0,majority opinion,reversed,Federal Taxation
53163,Vasquez v. Hillery,https://api.oyez.org/cases/1985/84-836,84-836,1985,Vasquez,Hillery,6,3,majority opinion,affirmed,Civil Rights
53160,United States v. City of Fulton,https://api.oyez.org/cases/1985/84-1725,84-1725,1985,United States,City of Fulton,9,0,majority opinion,reversed,Judicial Power
53169,Heath v. Alabama,https://api.oyez.org/cases/1985/84-5555,84-5555,1985,Larry Gene Heath,Alabama,7,2,majority opinion,affirmed,Criminal Procedure
53176,Bowers v. Hardwick,https://api.oyez.org/cases/1985/85-140,85-140,1985,Bowers,Hardwick,5,4,majority opinion,reversed,Privacy
53180,McLaughlin v. United States,https://api.oyez.org/cases/1985/85-5189,85-5189,1985,McLaughlin,United States,9,0,majority opinion,affirmed,Criminal Procedure
53208,Turner v. Murray,https://api.oyez.org/cases/1985/84-6646,84-6646,1985,Turner,Murray,7,2,majority opinion,reversed/remanded,Criminal Procedure
53207,"United States v. Hughes Properties, Inc.",https://api.oyez.org/cases/1985/85-554,85-554,1985,United States,"Hughes Properties, Inc.",7,2,majority opinion,affirmed,Federal Taxation
53212,City of Riverside v. Rivera,https://api.oyez.org/cases/1985/85-224,85-224,1985,City of Riverside,Rivera,5,4,plurality opinion,affirmed,Attorneys
53214,East River Steamship Corporation v. Transamerica Delaval Inc.,https://api.oyez.org/cases/1985/84-1726,84-1726,1985,East River Steamship Corporation,Transamerica Delaval Inc.,9,0,majority opinion,affirmed,Economic Activity
53217,"Anderson v. Liberty Lobby, Inc.",https://api.oyez.org/cases/1985/84-1602,84-1602,1985,Anderson,"Liberty Lobby, Inc.",6,3,majority opinion,vacated/remanded,First Amendment
53218,Wygant v. Jackson Board of Education,https://api.oyez.org/cases/1985/84-1340,84-1340,1985,Wygant,Jackson Board of Education,5,4,plurality opinion,reversed,Civil Rights
53219,Maine v. Taylor,https://api.oyez.org/cases/1985/85-62,85-62,1985,Maine,Taylor,8,1,majority opinion,reversed,Economic Activity
53223,"Square D Company v. Niagara Frontier Tariff Bureau, Inc.",https://api.oyez.org/cases/1985/85-21,85-21,1985,"Square D Company, et al.","Niagara Frontier Tariff Bureau, Inc., et al.",8,1,majority opinion,affirmed,Economic Activity
53229,Witters v. Washington Department of Services for the Blind,https://api.oyez.org/cases/1985/84-1070,84-1070,1985,Larry Witters,Washington Department of Services for the Blind,9,0,majority opinion,reversed/remanded,First Amendment
53228,Federal Deposit Insurance Corporation v. Philadelphia Gear Corporation,https://api.oyez.org/cases/1985/84-1972,84-1972,1985,Federal Deposit Insurance Corporation,Philadelphia Gear Corporation,6,3,majority opinion,reversed/remanded,Economic Activity
53231,Moran v. Burbine,https://api.oyez.org/cases/1985/84-1485,84-1485,1985,"John Moran, Superintendent of the Rhode Island Dept. of Corrections ",Brian K. Burbine,6,3,majority opinion,reversed/remanded,Criminal Procedure
53233,Bowen v. Roy,https://api.oyez.org/cases/1985/84-780,84-780,1985,"Otis R. Bowen, Secretary of Health and Human Services; John R. Block, Secretary of Agriculture; Walter Cohen, Secretary of the Pennsylvania Department of Public Welfare ",Stephen J. Roy and Karen Miller,8,1,majority opinion,vacated/remanded,First Amendment
53242,Malley v. Briggs,https://api.oyez.org/cases/1985/84-1586,84-1586,1985,Edward Malley and Rhode Island,James R. Briggs and Louisa Briggs,7,2,majority opinion,affirmed,Civil Rights
53241,Ford v. Wainwright,https://api.oyez.org/cases/1985/85-5542,85-5542,1985,Ford,Wainwright,5,4,majority opinion,reversed/remanded,Criminal Procedure
53240,"Posadas de Puerto Rico Associates, dba Condado Holiday Inn v. Tourism Company of Puerto Rico",https://api.oyez.org/cases/1985/84-1903,84-1903,1985,"Posadas de Puerto Rico Associates, dba Condado Holiday Inn",Tourism Company of Puerto Rico,5,4,majority opinion,affirmed,First Amendment
53254,Thornburg v. Gingles,https://api.oyez.org/cases/1985/83-1968,83-1968,1985,"Lacy H. Thornburg, Attorney General of North Carolina",Ralph Gingles et al.,9,0,majority opinion,reversed in-part,Civil Rights
53253,Davis v. Bandemer,https://api.oyez.org/cases/1985/84-1244,84-1244,1985,Davis,Bandemer,6,3,majority opinion,reversed,Civil Rights
53256,"New York v. P. J. Video, Inc.",https://api.oyez.org/cases/1985/85-363,85-363,1985,New York,"P. J. Video, Inc. et al.",6,3,majority opinion,reversed/remanded,First Amendment
53257,Philadelphia Newspapers Inc. v. Hepps,https://api.oyez.org/cases/1985/84-1491,84-1491,1985,Philadelphia Newspapers Inc.,Hepps,5,4,majority opinion,reversed/remanded,First Amendment
53259,Firefighters v. City of Cleveland,https://api.oyez.org/cases/1985/84-1999,84-1999,1985,Firefighters,City of Cleveland,6,3,majority opinion,affirmed,Civil Rights
53258,"Ohio Civil Rights Commission v. Dayton Christian Public Schools, Inc.",https://api.oyez.org/cases/1985/85-488,85-488,1985,"Ohio Civil Rights Commission, et al.","Dayton Christian Schools, Inc., et al.",9,0,majority opinion,reversed/remanded,Judicial Power
53263,"Matsushita Electric Industrial Company, Ltd. v. Zenith Radio Corporation",https://api.oyez.org/cases/1985/83-2004,83-2004,1985,"Matsushita Electric Industrial Company, Ltd.",Zenith Radio Corporation,5,4,majority opinion,reversed/remanded,Economic Activity
53267,Bowsher v. Synar,https://api.oyez.org/cases/1985/85-1377,85-1377,1985,Bowsher,Synar,7,2,majority opinion,affirmed,Miscellaneous
53269,McCleskey v. Kemp,https://api.oyez.org/cases/1986/84-6811,84-6811,1986,McCleskey,Kemp,5,4,majority opinion,affirmed,Criminal Procedure
53273,Anderson v. Creighton,https://api.oyez.org/cases/1986/85-1520,85-1520,1986,Russell Anderson,"Robert E. Creighton, Jr., et ux., et al.",6,3,majority opinion,vacated/remanded,Economic Activity
53276,Colorado v. Spring,https://api.oyez.org/cases/1986/85-1517,85-1517,1986,Colorado,John Leroy Spring,7,2,majority opinion,reversed/remanded,Criminal Procedure
53275,Turner v. Safley,https://api.oyez.org/cases/1986/85-1384,85-1384,1986,"William R. Turner, et al.","Leonard Safley, et al.",5,4,majority opinion,reversed in-part/remanded,First Amendment
53286,United States v. Paradise,https://api.oyez.org/cases/1986/85-999,85-999,1986,United States,Paradise,5,4,plurality opinion,affirmed,Civil Rights
53287,"Board of Airport Commissioners of the City of Los Angeles v. Jews for Jesus, Inc.",https://api.oyez.org/cases/1986/86-104,86-104,1986,Board of Airport Commissioners of the City of Los Angeles,"Jews for Jesus, Inc.",9,0,majority opinion,affirmed,First Amendment
53290,Colorado v. Connelly,https://api.oyez.org/cases/1986/85-660,85-660,1986,Colorado,Francis Connelly,7,2,majority opinion,reversed/remanded,Criminal Procedure
53291,Tanner v. United States,https://api.oyez.org/cases/1986/86-177,86-177,1986,"Anthony R. Tanner, William M. Conover",United States,5,4,majority opinion,affirmed,Criminal Procedure
53294,Pope v. Illinois,https://api.oyez.org/cases/1986/85-1973,85-1973,1986,Richard Pope and Charles Morrison,Illinois,5,4,majority opinion,vacated/remanded,First Amendment
53298,"Federal Election Commission v. Massachusetts Citizens for Life, Inc.",https://api.oyez.org/cases/1986/85-701,85-701,1986,Federal Election Commission,"Massachusetts Citizens for Life, Inc.",5,4,majority opinion,affirmed,First Amendment
53302,Burlington Northern Railroad Company v. Brotherhood of Maintenance of Way Employes,https://api.oyez.org/cases/1986/86-39,86-39,1986,"Burlington Northern Railroad Co., et al.","Brotherhood of Maintenance of Way Employees, et al.",9,0,majority opinion,affirmed,Unions
53303,Illinois v. Krull,https://api.oyez.org/cases/1986/85-608,85-608,1986,Illinois,"Albert Krull, George Lucas, Salvatore Mucerino",5,4,majority opinion,reversed/remanded,Criminal Procedure
53307,United States v. Salerno,https://api.oyez.org/cases/1986/86-87,86-87,1986,United States,Salerno,6,3,majority opinion,reversed,Due Process
53308,Bowen v. Gilliard,https://api.oyez.org/cases/1986/86-509,86-509,1986,"Otis R. Bowen, Secretary of Health and Human Services","Beaty Mae Gilliard, et al.",6,3,majority opinion,reversed,Civil Rights
53312,"Board of Directors, Rotary International v. Rotary Club of Duarte",https://api.oyez.org/cases/1986/86-421,86-421,1986,"Board of Directors, Rotary International",Rotary Club of Duarte,7,0,majority opinion,affirmed,Civil Rights
53323,Hodel v. Irving,https://api.oyez.org/cases/1986/85-637,85-637,1986,Donald P. Hodel,"Mary Irving, et al.",9,0,majority opinion,affirmed,Due Process
53328,Shaare Tefila Congregation v. Cobb,https://api.oyez.org/cases/1986/85-2156,85-2156,1986,Shaare Tefila Congregation,Cobb,9,0,majority opinion,reversed/remanded,Civil Rights
53333,Nollan v. California Coastal Commission,https://api.oyez.org/cases/1986/86-133,86-133,1986,Nollan,California Coastal Commission,5,4,majority opinion,reversed,Due Process
